id,curriculum_code,bank,skill,question,correct_answer,distractor_1,distractor_2,explanation,response_type,acceptance_note
AC9E2LY09-P-011,AC9E2LY09,practice,sound manipulation,Is the syllable “me” open or closed?,open,closed,compound,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-P-012,AC9E2LY09,practice,sound manipulation,Substitute /m/ in mat with /s/. What word do you make?,sat,meat,map,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-P-013,AC9E2LY09,practice,sound manipulation,Change “smile” by deleting /s/. What word is left?,mile,slime,small,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-P-014,AC9E2LY09,practice,sound manipulation,Which word begins with a three-sound blend?,string,sing,ring,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-P-015,AC9E2LY09,practice,sound manipulation,Is the syllable “me” open or closed?,open,compound,closed,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-P-016,AC9E2LY09,practice,sound manipulation,Substitute /m/ in mat with /s/. What word do you make?,sat,map,meat,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-P-017,AC9E2LY09,practice,sound manipulation,Change “smile” by deleting /s/. What word is left?,mile,slime,small,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-P-018,AC9E2LY09,practice,sound manipulation,Which word begins with a three-sound blend?,string,ring,sing,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-P-019,AC9E2LY09,practice,sound manipulation,Is the syllable “me” open or closed?,open,closed,compound,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-P-020,AC9E2LY09,practice,sound manipulation,Substitute /m/ in mat with /s/. What word do you make?,sat,map,meat,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-P-021,AC9E2LY09,practice,sound manipulation,Change “smile” by deleting /s/. What word is left?,mile,small,slime,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-P-022,AC9E2LY09,practice,sound manipulation,Which word begins with a three-sound blend?,string,sing,ring,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-P-023,AC9E2LY09,practice,explain concept,Write or say two sentences that show the main idea of AC9E2LY09. Use your own example.,Parent or teacher review needed,Needs more detail,Off topic,A strong response explains the code idea and includes a correct original example for Manipulate Sounds in Words.,adult_review,"Accept if the response is on-topic, understandable and includes a correct example."
AC9E2LY09-P-024,AC9E2LY09,practice,apply concept,"Create a short Year 2 example question for AC9E2LY09, then explain the answer.",Parent or teacher review needed,Needs more detail,Off topic,A strong response creates a clear example and explains why the answer works.,adult_review,Accept if the example matches the descriptor and the explanation is accurate.
AC9E2LY09-T-001,AC9E2LY09,test,sound manipulation,Change “smile” by deleting /s/. What word is left?,mile,slime,small,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-T-002,AC9E2LY09,test,sound manipulation,Which word begins with a three-sound blend?,string,sing,ring,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-T-003,AC9E2LY09,test,sound manipulation,Is the syllable “me” open or closed?,open,compound,closed,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-T-004,AC9E2LY09,test,sound manipulation,Substitute /m/ in mat with /s/. What word do you make?,sat,map,meat,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-T-005,AC9E2LY09,test,sound manipulation,Change “smile” by deleting /s/. What word is left?,mile,slime,small,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-T-006,AC9E2LY09,test,sound manipulation,Which word begins with a three-sound blend?,string,ring,sing,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-T-007,AC9E2LY09,test,sound manipulation,Is the syllable “me” open or closed?,open,closed,compound,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-T-008,AC9E2LY09,test,sound manipulation,Substitute /m/ in mat with /s/. What word do you make?,sat,map,meat,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-T-009,AC9E2LY09,test,sound manipulation,Change “smile” by deleting /s/. What word is left?,mile,small,slime,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-T-010,AC9E2LY09,test,sound manipulation,Which word begins with a three-sound blend?,string,sing,ring,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-T-011,AC9E2LY09,test,sound manipulation,Is the syllable “me” open or closed?,open,closed,compound,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-T-012,AC9E2LY09,test,sound manipulation,Substitute /m/ in mat with /s/. What word do you make?,sat,meat,map,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-T-013,AC9E2LY09,test,sound manipulation,Change “smile” by deleting /s/. What word is left?,mile,slime,small,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-T-014,AC9E2LY09,test,sound manipulation,Which word begins with a three-sound blend?,string,sing,ring,"Blending, segmenting, deleting and substituting sounds changes spoken and written words.",multiple_choice,
AC9E2LY09-T-015,AC9E2LY09,test,explain concept,Write or say two sentences that show the main idea of AC9E2LY09. Use your own example.,Parent or teacher review needed,Needs more detail,Off topic,A strong response explains the code idea and includes a correct original example for Manipulate Sounds in Words.,adult_review,"Accept if the response is on-topic, understandable and includes a correct example."
AC9E2LY09-T-016,AC9E2LY09,test,apply concept,"Create a short Year 2 example question for AC9E2LY09, then explain the answer.",Parent or teacher review needed,Needs more detail,Off topic,A strong response creates a clear example and explains why the answer works.,adult_review,Accept if the example matches the descriptor and the explanation is accurate.
